time_stamp,open,high,low,close,volume
2010-01-27,7.3875,7.520714285714286,7.126107142857143,7.424428571428571,61520300
2010-01-26,7.355357142857143,7.6325,7.235,7.3549999999999995,66682500
2010-01-25,7.2325,7.310714285714285,7.149642857142857,7.252678571428571,38060700
2010-01-22,7.385,7.410714285714286,7.041428571428571,7.0625,31491700
2010-01-21,7.574285714285715,7.6183499999999995,7.4003571428571435,7.4311428571428575,21719800
2010-01-20,7.675357142857143,7.698214285714286,7.482142857142857,7.5616071428571425,21862600
2010-01-19,7.440357142857144,7.685357142857143,7.401428571428572,7.68,26071700
2010-01-15,7.533214285714286,7.557142857142857,7.3525,7.354642857142857,21216700
2010-01-14,7.503928571428572,7.5164285714285715,7.465000000000001,7.479642857142857,15460500
2010-01-13,7.423928571428571,7.533214285714286,7.289285714285714,7.523214285714286,21639000
2010-01-12,7.471071428571428,7.491785714285714,7.372142857142856,7.418571428571428,21230700
2010-01-11,7.6000000000000005,7.607142857142857,7.444642857142857,7.503928571428572,16508200
2010-01-08,7.510714285714286,7.571428571428571,7.466428571428572,7.570714285714286,15986100
2010-01-07,7.5625,7.571428571428571,7.466071428571429,7.520714285714286,17040400
2010-01-06,7.656428571428571,7.686785714285714,7.526785714285714,7.534642857142857,19720000
2010-01-05,7.664285714285714,7.699642857142857,7.616071428571429,7.656428571428571,21496600
2010-01-04,7.6225000000000005,7.660714285714286,7.585,7.6432142857142855,17633200
2009-12-31,7.611785714285714,7.619642857142857,7.5200000000000005,7.526142857142857,12586100
2009-12-30,7.458214285714286,7.571428571428571,7.439642857142857,7.558571428571428,14717300
2009-12-29,7.593928571428571,7.597142857142857,7.454642857142857,7.4678571428571425,15900200
2009-12-28,7.561428571428571,7.641071428571428,7.486107142857143,7.5575,23020200
2009-12-24,7.269642857142857,7.476785714285714,7.2625,7.465714285714285,17888900
2009-12-23,7.1875,7.227857142857142,7.171785714285714,7.2178571428571425,12340200
2009-12-22,7.122857142857143,7.173214285714286,7.095,7.155714285714287,12482700
2009-12-21,7.001785714285715,7.133928571428571,6.988214285714285,7.079642857142857,21853800
2009-12-18,6.898928571428571,6.98225,6.878571428571428,6.979642857142857,21741800
2009-12-17,6.937857142857142,6.964285714285714,6.821428571428571,6.852142857142858,13887100
2009-12-16,6.9678571428571425,7.017857142857143,6.948214285714286,6.965357142857143,12606600
2009-12-15,6.9939285714285715,7.053928571428571,6.902500000000001,6.934642857142856,14980700
2009-12-14,6.9775,7.051071428571428,6.877142857142857,7.034999999999999,17706800
2009-12-11,7.063571428571429,7.071428571428571,6.908214285714286,6.9525,15349100
2009-12-10,7.125,7.132142857142857,7.0042857142857144,7.015357142857143,17488200
2009-12-09,6.831428571428572,7.077142857142857,6.796785714285714,7.064285714285715,24456500
2009-12-08,6.762857142857143,6.869642857142857,6.739285714285714,6.781071428571429,24657100
2009-12-07,6.904285714285714,6.920357142857143,6.738571428571428,6.748214285714285,25527100
2009-12-04,7.132125,7.138571428571429,6.795714285714285,6.904285714285714,29531600
2009-12-03,7.050714285714285,7.106428571428571,7.0096428571428575,7.017142857142857,16025700
2009-12-02,7.105714285714286,7.1935714285714285,6.991071428571429,7.008214285714286,25545000
2009-12-01,7.222857142857143,7.241785714285714,7.029642857142858,7.034642857142857,16634400
2009-11-30,7.1825,7.202857142857143,7.098928571428572,7.139642857142857,15173500
2009-11-27,7.115,7.248571428571429,7.084642857142858,7.163928571428571,10544900
2009-11-25,7.335714285714286,7.3446428571428575,7.277142857142857,7.2924999999999995,10230500
2009-11-24,7.333214285714286,7.352857142857142,7.246428571428572,7.301428571428572,11372800
2009-11-23,7.25,7.357142857142857,7.248214285714285,7.352857142857142,16960600
2009-11-20,7.1125,7.156785714285713,7.062857142857142,7.14,14523800
2009-11-19,7.3075,7.3075,7.135714285714286,7.161071428571428,19368800
2009-11-18,7.376428571428571,7.392857142857143,7.285714285714286,7.355714285714286,13368600
2009-11-17,7.36,7.408571428571428,7.321428571428571,7.392857142857143,14161200
2009-11-16,7.338571428571428,7.428571428571429,7.321785714285714,7.379642857142857,17328800
2009-11-13,7.245357142857143,7.315357142857144,7.216785714285714,7.301785714285714,12258600
2009-11-12,7.255,7.3167857142857144,7.193928571428572,7.213928571428572,12990400
2009-11-11,7.305714285714286,7.321428571428571,7.208214285714286,7.258928571428571,15852500
2009-11-10,7.179285714285714,7.320714285714286,7.178928571428571,7.249285714285714,14328400
2009-11-09,7.033571428571428,7.210714285714286,7.009285714285714,7.195,18887700
2009-11-06,6.875357142857142,6.971071428571428,6.871428571428572,6.940714285714286,10539200
2009-11-05,6.871428571428572,6.964285714285714,6.850714285714285,6.929646428571429,13742900
2009-11-04,6.811785714285714,6.923214285714286,6.793928571428571,6.814642857142857,17411800
2009-11-03,6.708928571428571,6.768571428571429,6.64,6.741071428571429,18662200
2009-11-02,6.778571428571429,6.888571428571429,6.6274999999999995,6.761071428571428,24249400
2009-10-30,7.002000000000001,7.028571428571429,6.645239285714285,6.732142857142857,25625900
2009-10-29,6.964285714285714,7.028928571428572,6.862142857142857,7.0125,20366800
2009-10-28,7.061071428571429,7.0721428571428575,6.825,6.871428571428572,29228100
2009-10-27,7.202142857142857,7.243214285714286,7.016071428571428,7.048928571428571,27019700
2009-10-26,7.273928571428571,7.383928571428571,7.146428571428571,7.231428571428571,17297800
2009-10-23,7.346428571428571,7.3500000000000005,7.258214285714286,7.283571428571428,15028100
2009-10-22,7.310714285714285,7.423214285714286,7.2325,7.328571428571428,28264000
2009-10-21,7.125714285714286,7.453925,7.1153571428571425,7.3185714285714285,42633100
2009-10-20,7.164285714285714,7.205357142857143,7.066071428571428,7.098571428571428,40751400
2009-10-19,6.708928571428571,6.785714285714286,6.626785714285715,6.780714285714287,33651100
2009-10-16,6.7625,6.798571428571429,6.708571428571429,6.716071428571429,15408100
2009-10-15,6.7725,6.8185714285714285,6.768928571428572,6.805714285714286,13341300
2009-10-14,6.866071428571429,6.868571428571428,6.793928571428571,6.831785714285714,13411100
2009-10-13,6.8082142857142856,6.8275,6.7749999999999995,6.786428571428572,12429300
2009-10-12,6.8221428571428575,6.839642857142857,6.772857142857142,6.814642857142857,10286600
2009-10-09,6.748928571428571,6.810714285714285,6.736428571428571,6.8025,10474000
2009-10-08,6.809285714285714,6.8374999999999995,6.746071428571428,6.7596428571428575,15650400
2009-10-07,6.777142857142857,6.805357142857143,6.751142857142858,6.794642857142857,16631000
2009-10-06,6.705,6.786071428571428,6.689285714285715,6.786071428571428,21610200
2009-10-05,6.6499999999999995,6.673571428571429,6.581075,6.643714285714286,15111900
2009-10-02,6.478928571428571,6.640714285714286,6.476785714285714,6.603571428571429,19761000
2009-10-01,6.619642857142857,6.650714285714286,6.453571428571428,6.459282142857143,18739700
2009-09-30,6.6475,6.658928571428571,6.521882142857143,6.619642857142857,19270900
2009-09-29,6.668928571428571,6.692857142857143,6.5825000000000005,6.6207142857142856,12335200
2009-09-28,6.5667857142857144,6.667142857142857,6.5475,6.648282142857143,12051600
2009-09-25,6.500357142857142,6.625,6.4799999999999995,6.513214285714286,15901400
2009-09-24,6.685714285714285,6.703571428571428,6.527500000000001,6.5649999999999995,19674300
2009-09-23,6.621428571428572,6.746428571428572,6.608214285714285,6.625,21198700
2009-09-22,6.613928571428572,6.6207142857142856,6.5303571428571425,6.588571428571428,12741200
2009-09-21,6.581785714285714,6.612857142857143,6.486428571428571,6.5721428571428575,15632700
2009-09-18,6.636785714285715,6.6625000000000005,6.598571428571428,6.607857142857143,21485100
2009-09-17,6.499285714285714,6.6710714285714285,6.498928571428571,6.591071428571429,28949000
2009-09-16,6.3567857142857145,6.526785714285714,6.352857142857142,6.495357142857143,26929400
2009-09-15,6.215714285714285,6.273214285714286,6.199642857142857,6.255714285714285,15231100
2009-09-14,6.101071428571429,6.210714285714286,6.080357142857143,6.204285714285715,11500400
2009-09-11,6.175357142857143,6.1850000000000005,6.1025,6.148571428571429,12462900
2009-09-10,6.1450000000000005,6.1875,6.100357142857143,6.162857142857143,17540500
2009-09-09,6.170714285714285,6.231071428571428,6.060714285714285,6.112142857142857,28967400
2009-09-08,6.1778571428571425,6.183571428571428,6.142857142857143,6.176071428571428,11251700
2009-09-04,5.974132142857143,6.096428571428571,5.9675,6.0825000000000005,13379600
2009-09-03,5.944285714285714,5.9678571428571425,5.892857142857143,5.948214285714286,10498400
2009-09-02,5.8792857142857144,5.986071428571429,5.861071428571429,5.899285714285715,13008900
2009-09-01,5.999642857142858,6.071428571428571,5.890714285714286,5.9035,16751000
2009-08-31,6.005714285714285,6.0303571428571425,5.946428571428571,6.0075,11119200
2009-08-28,6.152500000000001,6.160357142857143,6.018928571428572,6.073214285714286,16203600
2009-08-27,6.026785714285714,6.056071428571428,5.886785714285715,6.051785714285714,16042200
2009-08-26,6.032857142857142,6.055357142857143,5.9557142857142855,5.978928571428571,10857100
2009-08-25,6.0521392857142855,6.1049999999999995,6.040357142857142,6.05,11584100
2009-08-24,6.075714285714286,6.096785714285715,6.0096428571428575,6.037857142857143,14533200
2009-08-21,5.9875,6.048928571428571,5.957142857142857,6.043571428571428,14859800
2009-08-20,5.892142857142857,5.954285714285715,5.878928571428572,5.940357142857144,12215400
2009-08-19,5.8125,5.903571428571429,5.801785714285714,5.878571428571428,14759700
2009-08-18,5.7725,5.865714285714286,5.764642857142857,5.857142857142857,15398300
2009-08-17,5.841071428571429,5.8425,5.6935714285714285,5.699642857142857,18727900
2009-08-14,5.997857142857143,6.008096428571428,5.911785714285714,5.956428571428572,10922000
2009-08-13,5.951785714285714,6.023928571428571,5.946428571428571,6.015,15713600
2009-08-12,5.805357142857143,5.9539285714285715,5.802142857142857,5.903928571428572,15895400
2009-08-11,5.846071428571428,5.8707142857142856,5.781428571428571,5.815357142857144,12690800
2009-08-10,5.916428571428571,5.95,5.845,5.882857142857143,10724800
2009-08-07,5.910357142857143,5.95,5.885714285714286,5.911071428571428,13834100
2009-08-06,5.913571428571429,5.946785714285714,5.824642857142857,5.853928571428571,12200600
2009-08-05,5.919642857142857,5.9782142857142855,5.864642857142857,5.8967857142857145,15113700
2009-08-04,5.890357142857143,5.913214285714285,5.864642857142857,5.9125000000000005,14136100
2009-08-03,5.9003571428571435,5.951428571428571,5.888214285714286,5.943928571428572,14080000
2009-07-31,5.821003571428571,5.892857142857143,5.818214285714285,5.835357142857142,15090600
2009-07-30,5.7749999999999995,5.882857142857143,5.767857142857143,5.813928571428571,16771600
2009-07-29,5.675,5.730357142857143,5.651785714285714,5.715357142857143,13648500
2009-07-28,5.674285714285714,5.718035714285714,5.628571428571428,5.714285714285714,12984100
2009-07-27,5.720357142857142,5.7457142857142856,5.616428571428571,5.7178571428571425,15475400
2009-07-24,5.605357142857143,5.714285714285714,5.589285714285714,5.713785714285714,15655800
2009-07-23,5.593928571428571,5.658571428571428,5.555714285714286,5.636428571428572,18820100
2009-07-22,5.635357142857143,5.668928571428571,5.575357142857143,5.597857142857143,31218000
2009-07-21,5.4746428571428565,5.479642857142857,5.348214285714286,5.411071428571428,31242200
2009-07-20,5.473928571428572,5.537,5.388928571428571,5.461035714285714,26268800
2009-07-17,5.324285714285715,5.429285714285714,5.3082142857142856,5.419642857142857,21505500
2009-07-16,5.2057142857142855,5.286428571428572,5.198928571428572,5.268571428571429,14056100
2009-07-15,5.18,5.25,5.154285714285714,5.2457142857142856,17342400
2009-07-14,5.0725,5.113571428571428,5.0414642857142855,5.081071428571429,12401700
2009-07-13,4.9835714285714285,5.083571428571429,4.911785714285714,5.083571428571429,17267900
2009-07-10,4.869285714285715,4.963214285714286,4.868571428571428,4.9471428571428575,15902700
2009-07-09,4.92,4.928214285714286,4.854642857142857,4.87,12250900
2009-07-08,4.854285714285714,4.93,4.800714285714285,4.900714285714286,20568900
2009-07-07,4.945714285714286,4.988571428571428,4.827857142857143,4.835714285714286,16485600
2009-07-06,4.953571428571428,4.963928571428572,4.866071428571429,4.950357142857143,17810300
2009-07-02,5.044642857142857,5.101071428571429,4.9925,5.000714285714286,13231400
2009-07-01,5.125,5.166428571428571,5.090000000000001,5.101071428571429,14792100
2009-06-30,5.092142857142858,5.135714285714286,5.064285714285715,5.086785714285715,15508000
2009-06-29,5.123571428571429,5.141071428571428,5.055,5.070357142857143,20272000
2009-06-26,4.9925,5.127142857142857,4.990714285714286,5.087142857142857,15692300
2009-06-25,4.848214285714286,5.007142857142857,4.8289285714285715,4.995,21051700
2009-06-24,4.836428571428571,4.910714285714286,4.816428571428572,4.865,17340200
2009-06-23,4.871428571428572,4.891071428571428,4.7457142857142856,4.786071428571428,25233300
2009-06-22,5.023928571428571,5.055714285714286,4.8689285714285715,4.906071428571429,22675500
2009-06-19,4.931071428571428,4.982142857142857,4.889285714285714,4.981428571428571,25780600
2009-06-18,4.861071428571429,4.928571428571429,4.8425,4.852857142857142,15274300
2009-06-17,4.8810714285714285,4.908928571428571,4.804642857142857,4.842142857142858,20407600
2009-06-16,4.880714285714285,4.945357142857143,4.860714285714286,4.869642857142857,18385900
2009-06-15,4.8575,4.890357142857143,4.8175,4.860357142857143,19276800
2009-06-12,4.9575000000000005,4.9678571428571425,4.8585714285714285,4.891785714285715,20110200
2009-06-11,4.983928571428572,5.055714285714286,4.948214285714286,4.998214285714285,18743700
2009-06-10,5.081428571428572,5.083928571428571,4.939285714285715,5.008928571428571,24593700
2009-06-09,5.136071428571428,5.162857142857143,5.019642857142857,5.097142857142857,24177300
2009-06-08,5.136428571428572,5.151071428571428,4.979642857142857,5.1375,33273300
2009-06-05,5.189642857142857,5.228571428571429,5.114642857142857,5.166785714285714,22597000
2009-06-04,5.004642857142857,5.149285714285715,5.001428571428571,5.133571428571429,19665500
2009-06-03,5.0,5.039642857142858,4.966785714285714,5.033928571428571,20185700
2009-06-02,4.963928571428572,5.047857142857143,4.941071428571428,4.9817857142857145,16293700
2009-06-01,4.873928571428571,4.999642857142858,4.857142857142857,4.976785714285714,16160700
2009-05-29,4.835357142857142,4.853571428571429,4.7803571428571425,4.850357142857143,16304800
2009-05-28,4.766071428571428,4.835357142857142,4.715357142857143,4.823928571428572,17412600
2009-05-27,4.706428571428572,4.820714285714286,4.675357142857143,4.751785714285715,23086500
2009-05-26,4.4557142857142855,4.6725,4.448214285714285,4.670714285714285,22747400
2009-05-22,4.430357142857143,4.4350000000000005,4.348214285714286,4.375,10642800
2009-05-21,4.4696428571428575,4.527857142857143,4.388928571428571,4.4350000000000005,14569500
2009-05-20,4.5582142857142856,4.614642857142857,4.475,4.495357142857143,13878000
2009-05-19,4.529285714285714,4.618214285714286,4.490714285714286,4.551785714285715,13300800
2009-05-18,4.418928571428571,4.525,4.341785714285714,4.523214285714286,16387200
2009-05-15,4.368571428571428,4.450714285714286,4.343214285714286,4.372142857142857,13127400
2009-05-14,4.277857142857143,4.411785714285714,4.275,4.391071428571428,15993800
2009-05-13,4.400357142857143,4.429285714285714,4.263571428571429,4.2675,21284700
2009-05-12,4.627142857142857,4.6325,4.401785714285714,4.4435714285714285,21767200
2009-05-11,4.548928571428571,4.677142857142857,4.54,4.6274999999999995,14452100
2009-05-08,4.6085714285714285,4.686935714285714,4.509285714285714,4.613928571428572,16713000
2009-05-07,4.726071428571429,4.7282142857142855,4.567857142857143,4.609285714285714,18992000
2009-05-06,4.761785714285715,4.767857142857143,4.650714285714286,4.732142857142857,16912100
2009-05-05,4.705357142857143,4.745,4.682857142857143,4.739642857142857,14223400
2009-05-04,4.58,4.723214285714286,4.5600000000000005,4.716785714285714,21762800
2009-05-01,4.492857142857143,4.569642857142857,4.492857142857143,4.5442857142857145,14197000
2009-04-30,4.507857142857143,4.535714285714286,4.461428571428572,4.4939285714285715,17803200
2009-04-29,4.458928571428571,4.5303571428571425,4.4225,4.469285714285714,16361100
2009-04-28,4.405360714285714,4.507499999999999,4.402142857142858,4.425071428571429,16280600
2009-04-27,4.389285714285714,4.464285714285714,4.380714285714285,4.454642857142857,17167500
2009-04-24,4.451428571428571,4.469285714285714,4.391785714285715,4.425,19313000
2009-04-23,4.522142857142858,4.542857142857143,4.411071428571429,4.478571428571429,33755600
2009-04-22,4.379642857142857,4.476785714285714,4.328571428571428,4.339642857142858,33527400
2009-04-21,4.246071428571429,4.3621428571428575,4.235714285714286,4.348571428571429,16810200
2009-04-20,4.3475,4.3925,4.255714285714285,4.303571428571429,16659500
2009-04-17,4.327857142857143,4.4375,4.294642857142857,4.407857142857143,17767700
2009-04-16,4.256785714285714,4.398214285714286,4.242500000000001,4.3375,21194500
2009-04-15,4.185714285714286,4.223214285714286,4.134285714285714,4.201428571428571,14745800
2009-04-14,4.270357142857143,4.291785714285714,4.1875,4.225357142857143,16236500
2009-04-13,4.286071428571429,4.320714285714286,4.25,4.293571428571428,13901300
2009-04-09,4.229285714285714,4.285714285714286,4.212857142857143,4.270357142857143,18955600
2009-04-08,4.1225000000000005,4.1710714285714285,4.092142857142857,4.154285714285714,16272500
2009-04-07,4.161785714285714,4.166785714285714,4.078214285714286,4.107142857142857,19163600
2009-04-06,4.1049999999999995,4.241071428571429,4.045714285714285,4.230357142857143,23502300
2009-04-03,4.078214285714286,4.1475,4.054285714285714,4.1425,22722900
2009-04-02,3.93375,4.098214285714286,3.920714285714286,4.025357142857143,29013100
2009-04-01,3.7175000000000002,3.892857142857143,3.7103571428571427,3.8817857142857144,21049000
2009-03-31,3.7660714285714287,3.8375,3.75,3.7542857142857144,20360000
2009-03-30,3.7325000000000004,3.750357142857143,3.6646428571428573,3.731785714285714,17957000
2009-03-27,3.865357142857143,3.8760714285714286,3.8000000000000003,3.8160714285714286,17602600
2009-03-26,3.8510714285714287,3.927857142857143,3.842142857142857,3.9239285714285717,22009000
2009-03-25,3.842142857142857,3.87,3.709285714285714,3.8032142857142857,23093500
2009-03-24,3.7985714285714285,3.9085714285714284,3.7638285714285717,3.8153571428571427,22879000
2009-03-23,3.6682142857142854,3.8628571428571425,3.6339285714285716,3.8449999999999998,23799900
2009-03-20,3.6460714285714286,3.6825,3.591785714285714,3.628214285714286,24842400
2009-03-19,3.639642857142857,3.685714285714286,3.580357142857143,3.6292857142857144,17863600
2009-03-18,3.568214285714286,3.6957142857142857,3.5614285714285714,3.6257142857142854,28429900
2009-03-17,3.402142857142857,3.5603571428571428,3.3953571428571427,3.559285714285714,28094500
2009-03-16,3.444642857142857,3.478214285714286,3.363571428571429,3.407857142857143,28473000
2009-03-13,3.439285714285714,3.4714285714285715,3.393214285714286,3.426071428571429,21470300
2009-03-12,3.3203678571428568,3.4492857142857143,3.2857142857142856,3.4410714285714286,27444900
2009-03-11,3.210714285714286,3.3596428571428567,3.1992857142857143,3.31,30227600
2009-03-10,3.031071428571429,3.1846428571428573,3.012857142857143,3.165267857142857,30152100
2009-03-09,3.0042857142857144,3.1285714285714286,2.948928571428571,2.9682142857142857,24939200
2009-03-06,3.1550000000000002,3.1571428571428575,2.9403571428571427,3.0464285714285713,36112400
2009-03-05,3.2232142857142856,3.281071428571429,3.1589285714285715,3.172857142857143,25246400
2009-03-04,3.222857142857143,3.3132142857142854,3.194642857142857,3.2560714285714285,26478700
2009-03-03,3.1725,3.2407142857142857,3.1385714285714283,3.156071428571429,25869300
2009-03-02,3.1896428571428572,3.257142857142857,3.1310714285714285,3.1407142857142856,27533200
2009-02-27,3.139642857142857,3.2607142857142857,3.1310714285714285,3.1896428571428572,25237800
2009-02-26,3.2857142857142856,3.3185714285714285,3.177142857142857,3.1853571428571428,22495300
2009-02-25,3.209285714285714,3.3185714285714285,3.1875,3.255714285714286,29751900
2009-02-24,3.1231250000000004,3.2460714285714287,3.107142857142857,3.2232142857142856,28825200
2009-02-23,3.2714285714285714,3.2857142857142856,3.089642857142857,3.105357142857143,28106500
2009-02-20,3.192857142857143,3.3000000000000003,3.1785714285714284,3.257142857142857,26797000
2009-02-19,3.3346428571428572,3.3660714285714284,3.2182142857142857,3.237142857142857,32957300
2009-02-18,3.3939285714285714,3.4232142857142853,3.3114285714285714,3.370357142857143,24456400
2009-02-17,3.4567857142857146,3.4657142857142857,3.367142857142857,3.3760714285714286,24222800
2009-02-13,3.5396428571428573,3.5692857142857144,3.5042857142857144,3.5414285714285714,21749200
2009-02-12,3.4225,3.5625,3.4225,3.5453571428571427,29185300
2009-02-11,3.4410714285714286,3.511071428571429,3.4203571428571427,3.4578571428571427,24106200
2009-02-10,3.6132142857142857,3.6610714285714288,3.4664285714285716,3.4939285714285715,30323600
2009-02-09,3.6130357142857146,3.6785714285714284,3.5535714285714284,3.6610714285714288,25536100
2009-02-06,3.4642857142857144,3.5714285714285716,3.4642857142857144,3.5614285714285714,24543200
2009-02-05,3.3132142857142854,3.4732142857142856,3.307857142857143,3.445,26758800
2009-02-04,3.3299999999999996,3.4375,3.3249999999999997,3.3410714285714285,28872200
2009-02-03,3.282857142857143,3.335,3.224285714285714,3.3207142857142857,21403900
2009-02-02,3.182142857142857,3.2857142857142856,3.1750000000000003,3.268214285714286,19937400
2009-01-30,3.307857142857143,3.343571428571429,3.214642857142857,3.218928571428571,23267100
2009-01-29,3.3246428571428575,3.369285714285714,3.307142857142857,3.3214285714285716,21168900
2009-01-28,3.2910714285714286,3.392857142857143,3.267857142857143,3.3642857142857143,30764500
2009-01-27,3.2210714285714284,3.269642857142857,3.2049999999999996,3.240357142857143,22072800
2009-01-26,3.174285714285714,3.2489285714285714,3.1535714285714285,3.2014285714285715,24722800
2009-01-23,3.100357142857143,3.2096428571428572,3.0892857142857144,3.1557142857142857,27277500
2009-01-22,3.142857142857143,3.2142857142857144,3.065,3.1557142857142857,50340300
2009-01-21,2.8375,2.96,2.8325,2.9582142857142855,38902500
2009-01-20,2.926071428571429,2.9285714285714284,2.792857142857143,2.792857142857143,32854100
2009-01-16,3.0107142857142857,3.0135714285714283,2.8714285714285714,2.9403571428571427,37415200
2009-01-15,2.8771428571428572,3.0042857142857144,2.8589285714285713,2.9778571428571428,65415500
2009-01-14,3.0799999999999996,3.1160714285714284,3.025714285714286,3.0475,36488000
2009-01-13,3.1514285714285712,3.204996428571429,3.0839285714285714,3.1325,28514200
2009-01-12,3.2307142857142854,3.249642857142857,3.126785714285714,3.1664285714285714,22061300
2009-01-09,3.328928571428571,3.335,3.2192857142857143,3.235,19530200
2009-01-08,3.2296428571428573,3.3267857142857147,3.2157142857142857,3.310714285714286,24053600
2009-01-07,3.2789285714285716,3.3035714285714284,3.2235714285714288,3.250357142857143,26894600
2009-01-06,3.4267857142857143,3.470357142857143,3.299642857142857,3.322142857142857,46046800
2009-01-05,3.3275,3.435,3.311071428571428,3.3778571428571427,42200300
2009-01-02,3.067142857142857,3.251428571428572,3.0414285714285714,3.2410714285714284,26643400
2008-12-31,3.070357142857143,3.1335714285714285,3.047857142857143,3.0482142857142853,21697900
2008-12-30,3.1221428571428573,3.144642857142857,3.025714285714286,3.0817857142857146,34557200
2008-12-29,3.09,3.1292857142857144,3.0382142857142855,3.0932142857142857,24500000
2008-12-26,3.0942857142857143,3.1221428571428573,3.044285714285714,3.0646428571428572,11011600
2008-12-24,3.0764285714285715,3.080357142857143,3.019642857142857,3.0371428571428574,9690500
2008-12-23,3.1025,3.138214285714286,3.067857142857143,3.085,22679700
2008-12-22,3.215,3.215357142857143,3.024642857142857,3.062142857142857,30169300
2008-12-19,3.218928571428571,3.2478571428571428,3.1714285714285713,3.2142857142857144,28640000
2008-12-18,3.1896428571428572,3.2439285714285715,3.1585714285714284,3.1939285714285717,30622000
2008-12-17,3.2510714285714286,3.2535714285714286,3.1435714285714282,3.184285714285714,46209300
2008-12-16,3.3564285714285718,3.4457142857142857,3.3125,3.408214285714286,39053800
2008-12-15,3.4282142857142857,3.436071428571428,3.3214285714285716,3.3839285714285716,31848500
2008-12-12,3.314285714285714,3.5357142857142856,3.304642857142857,3.509642857142857,37184800
2008-12-11,3.476785714285714,3.6157142857142857,3.3867857142857143,3.392857142857143,37164900
2008-12-10,3.495357142857143,3.5532142857142857,3.4464285714285716,3.5075,33501700
2008-12-09,3.5141071428571427,3.6999999999999997,3.4717857142857143,3.573571428571429,42982000
2008-12-08,3.474285714285714,3.6,3.4214285714285713,3.5614285714285714,42326500
2008-12-05,3.226785714285714,3.374642857142857,3.1735714285714285,3.357142857142857,37278400
2008-12-04,3.3725,3.4003571428571426,3.1807142857142856,3.264642857142857,38977500
2008-12-03,3.192857142857143,3.4367857142857146,3.1714285714285713,3.4250000000000003,47810000
2008-12-02,3.215357142857143,3.3089285714285714,3.0892857142857144,3.3024999999999998,41025800
2008-12-01,3.2607142857142857,3.2953571428571427,3.1758214285714286,3.176071428571429,32991700
2008-11-28,3.382142857142857,3.3842857142857143,3.2807142857142857,3.3096428571428573,10634800
2008-11-26,3.2114285714285713,3.4017857142857144,3.2089285714285714,3.392857142857143,32137000
2008-11-25,3.379642857142857,3.3824964285714287,3.1485714285714286,3.242857142857143,44117600
2008-11-24,3.0432142857142854,3.385357142857143,3.0300000000000002,3.319642857142857,51509200
2008-11-21,2.926071428571429,3.0042857142857144,2.8264285714285715,2.9492857142857143,56045400
2008-11-20,3.044285714285714,3.0875,2.857142857142857,2.874642857142857,61314800
2008-11-19,3.1942857142857144,3.2707142857142855,3.078928571428571,3.0817857142857146,41853600
2008-11-18,3.2014285714285715,3.249642857142857,3.1021428571428573,3.2110714285714286,43203400
2008-11-17,3.16,3.2339285714285713,3.1164285714285715,3.1478571428571427,41518800
2008-11-14,3.3485714285714288,3.356785714285714,3.2142857142857144,3.222857142857143,50188100
2008-11-13,3.2096428571428572,3.4442857142857144,3.072142857142857,3.4442857142857144,66217400
2008-11-12,3.301071428571429,3.3299999999999996,3.214642857142857,3.218571428571429,42106300
2008-11-11,3.386071428571429,3.470357142857143,3.2950000000000004,3.384642857142857,43733500
2008-11-10,3.5775,3.585714285714286,3.375,3.424285714285714,40136500
2008-11-07,3.544285714285714,3.5660714285714286,3.4185714285714286,3.5085714285714285,39116200
2008-11-06,3.6089285714285713,3.670714285714286,3.5,3.539285714285714,47109800
2008-11-05,3.889642857142857,3.9185714285714286,3.6782142857142857,3.689285714285714,44873400
2008-11-04,3.9282142857142857,3.9925,3.8096428571428573,3.9639285714285712,49952900
2008-11-03,3.783214285714286,3.8964285714285714,3.745,3.82,37783500
2008-10-31,3.835714285714286,3.9564285714285714,3.755,3.8425000000000002,59277000
2008-10-30,3.865357142857143,4.006785714285714,3.8432142857142857,3.9657142857142857,58503200
2008-10-29,3.6021428571428573,3.9121428571428574,3.5692857142857144,3.7339285714285713,69677800
2008-10-28,3.408214285714286,3.5892857142857144,3.2989285714285717,3.568214285714286,58361900
2008-10-27,3.3953571428571427,3.486785714285714,3.2807142857142857,3.2889285714285714,43170400
2008-10-24,3.2260714285714287,3.4964285714285714,3.2182142857142857,3.442142857142857,56787800
2008-10-23,3.4467857142857143,3.544642857142857,3.2821428571428575,3.5082142857142857,59836800
2008-10-22,3.4775,3.6160714285714284,3.3189285714285717,3.4596428571428572,80314600
2008-10-21,3.4625,3.4964285714285714,3.255714285714286,3.2674999999999996,78345000
2008-10-20,3.5635714285714286,3.5725000000000002,3.3442857142857143,3.5157142857142856,55327500
2008-10-17,3.557142857142857,3.6442857142857146,3.0673214285714288,3.4785714285714286,62936700
2008-10-16,3.5632142857142854,3.6939285714285717,3.2764285714285712,3.6389285714285715,70732900
2008-10-15,3.7085714285714286,3.8214285714285716,3.4960714285714287,3.498214285714286,56577700
2008-10-14,4.152142857142858,4.1571428571428575,3.6835714285714287,3.717142857142857,70749800
2008-10-13,3.7339285714285713,3.9475000000000002,3.6078571428571427,3.937857142857143,54967000
2008-10-10,3.060714285714286,3.5714285714285716,3.0357142857142856,3.457142857142857,79260700
2008-10-09,3.3339285714285714,3.4214285714285713,3.0928571428571425,3.169285714285714,57763700
